val,status,message
234201495074,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201507594,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201468464,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201468498,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201496050,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201467072,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201495975,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501221,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201468394,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201646872,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201720413,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201693498,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201720454,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201646864,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201693510,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201720695,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201675262,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201675582,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201675724,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201828939,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201748531,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201747857,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201747960,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201748436,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201801105,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201799595,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201814495,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201853303,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201842065,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201464814,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201464848,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201466580,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201496417,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
