val,status,message
234201236347,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201158645,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201236546,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201152808,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201222530,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201234319,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201238732,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201237087,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201235146,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201234575,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201237771,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201236898,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201238893,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201235394,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201235544,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201155017,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201154447,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201154392,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201238089,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201154327,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201154110,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201234255,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201236242,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201236234,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201238686,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201435540,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201435610,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201485196,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201169413,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201187466,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201187538,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201187595,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201220298,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213014884,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201229033,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213014876,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213012999,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213014956,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213012755,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213012763,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213019580,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213019121,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201232505,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201190667,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201207169,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201189039,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201189325,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201206763,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201169488,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201215417,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201431645,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201204984,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201185541,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201202429,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201202948,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201205330,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201221985,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201222181,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201434372,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201434571,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201483167,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201200416,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201231855,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213016047,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201231751,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201233800,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213016168,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213007194,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213018996,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213012521,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213012789,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213006488,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213011672,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213010388,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201212627,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201212643,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201219744,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201233402,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201210854,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201211513,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201216285,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201408764,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201168749,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201172361,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201172379,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201173609,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201182216,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201185724,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201186186,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201214593,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201216667,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201221043,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201179915,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201181110,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201181177,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201210862,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201210934,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201211539,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201215474,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201211588,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201173363,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201173633,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201181056,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201181733,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201181741,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201184245,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201184580,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201185071,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201185089,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213019773,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201202118,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201202142,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201202246,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201202279,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201202772,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201203015,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201203064,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213018183,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201473732,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201435134,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201460578,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201434683,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201461788,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201205641,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201226243,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201218783,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201215001,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201186065,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213015969,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213016344,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213016351,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213016408,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213015902,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213015688,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213015696,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213015928,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213018118,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201230392,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201230741,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213017661,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213017646,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213017653,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213017782,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213012312,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213005065,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213008767,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213004543,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201150758,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201152539,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201232978,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213004430,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213008404,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213008613,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201233125,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213003773,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213001741,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201218280,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201226250,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201223835,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201223963,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201232588,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201424087,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201225927,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201225615,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201225552,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201225631,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201215275,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201232164,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
