val,status,message
234000795033,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000796200,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000797141,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000797332,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000798221,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000795983,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000799576,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000797444,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000785266,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000798101,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000783204,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000630772,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000677489,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000634047,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000630756,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000621138,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000781218,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000844529,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000844594,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000844615,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000843263,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000797373,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000783238,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000785209,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000797668,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000608222,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000609743,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000630835,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000609847,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000796155,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000798127,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000795082,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000630892,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000630884,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000630963,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000633881,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000633911,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000633952,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000683940,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000697296,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000750856,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000796122,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000785656,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000785664,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000804278,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000796092,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000797158,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000797340,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000799775,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000796275,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000751038,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000750466,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000630749,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
