val,status,message
234201814150,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201556201,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201556219,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201556227,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201557914,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201558031,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201711512,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201725630,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201760372,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201839955,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201786989,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201786997,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201787008,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201623828,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201551001,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201790416,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201790387,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201763511,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201781493,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201781507,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201781523,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201781549,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201781556,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201782885,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201782893,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201793384,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201760323,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201778657,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201778880,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201779236,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201779244,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201556824,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201557478,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201579128,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201558230,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
