val,status,message
234201218982,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201181454,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201233493,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201180095,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201180635,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201226051,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213012080,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213010450,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201486617,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201486562,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201204702,SUCCESS,Sudah TERCATAT di FASIH — skip (anti-dupe).
