val,status,message
234201585368,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201585376,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201554455,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201670278,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201485499,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201474352,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201475027,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201475880,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201477375,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201478605,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201479059,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201479188,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201479586,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201479976,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201569024,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201625880,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201679876,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201475898,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201475902,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201479026,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201201450,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201477716,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201736424,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201735974,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201584693,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201585916,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201587753,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201222435,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201448001,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201588046,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201219440,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201233875,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201587426,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201583002,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201503457,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201574836,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201634982,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201634966,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201573825,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201573817,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201503147,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201599651,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201644646,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201603974,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201503511,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201592112,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201676670,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201691850,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201506604,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201569742,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201667149,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201589844,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201601477,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201568375,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201669956,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201701363,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201505955,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201618104,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201589533,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201702038,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201633723,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201654143,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201503481,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201581767,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201581775,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201581804,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201578287,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201606494,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201636180,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201636521,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201636539,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201637070,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501391,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501420,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201507552,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201610702,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201687440,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201502783,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201540847,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501383,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201738295,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201601381,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201625189,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201586727,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201572872,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201635919,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201734097,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201195460,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201233789,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201635863,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201231615,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201231822,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201232036,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201232348,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213008461,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201175144,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201194140,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201194244,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201195295,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201223088,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201195287,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201583434,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201223628,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201149216,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201239853,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201239879,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201239925,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201239933,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201226123,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201203575,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201232899,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201220639,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201233939,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201576728,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201577331,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201735605,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201622095,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201506518,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201618577,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201569654,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201569662,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201613462,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201504199,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201584088,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201237834,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201236027,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201159455,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201234327,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201234248,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201236200,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201236831,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201406702,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201159941,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201238101,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201163788,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201158740,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201595645,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201207957,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201667840,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213001251,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201221856,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201665583,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201663761,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201221944,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201222086,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201222165,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201221902,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234213008084,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201691403,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201208415,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201539951,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201648915,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201649501,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201649519,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201649550,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201732553,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201649568,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201208153,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201603933,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201582000,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201564080,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201574326,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201622109,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201689190,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201606508,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201640604,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201678165,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201569186,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201526989,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201668436,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201649982,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201604347,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201734678,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201737618,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201738403,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201590643,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201668485,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201685054,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201563278,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201732760,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201526021,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201539815,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201539872,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
