val,status,message
234201504713,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201504739,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201569302,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201504597,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501732,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201571058,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201757823,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501686,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501998,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501724,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501869,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501893,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501907,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501678,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501799,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501802,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501810,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501885,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501923,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501956,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501964,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201501980,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201502103,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201502137,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201502145,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201506350,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201442031,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201503871,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
