val,status,message
234000724523,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000724549,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000397251,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000397323,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000403162,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000394048,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000608981,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000607540,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000607581,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111005327,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000616092,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111005472,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111005502,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111005760,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111005988,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111000605,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111001739,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111002059,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111002083,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111004074,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111001931,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111001949,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111002943,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111004025,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111005053,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111005061,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111005079,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111005087,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111004652,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111004660,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111004812,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234111004991,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000385066,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000393841,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000394101,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000394184,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000394127,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000394150,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000402639,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000402647,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000669841,FAILED,BPS lambat/timeout — coba lagi (cek fasih-status). Item dilewati.
234000375379,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000378782,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000385025,FAILED,"Error: HTTP 500: {""data"":null,""success"":false,""message"":""Internal Server Error"",""httpStatus"":""INTERNAL_SERVER_ERROR"",""errorCode"":null}"
234000385224,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000606588,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000669833,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000669858,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000669938,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000680170,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000680188,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000680209,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000680217,FAILED,"Error: HTTP 500: {""data"":null,""success"":false,""message"":""Internal Server Error"",""httpStatus"":""INTERNAL_SERVER_ERROR"",""errorCode"":null}"
234000680225,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000680241,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000700213,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000700326,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000726272,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000726280,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000731708,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000731716,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000731724,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000731740,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000731757,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000737897,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000739921,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234000739988,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
