val,status,message
234201648438,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201807748,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201839868,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201829184,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201829205,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201788950,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857273,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857784,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857719,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857727,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857735,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857743,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857750,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857768,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201807730,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201822950,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201759715,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201851411,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201851429,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857776,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857701,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201861627,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201828087,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201848051,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201647211,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201841461,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201857082,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201484734,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
