val,status,message
234201541201,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201692230,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201579733,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201832689,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201694123,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201583753,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201544066,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201707479,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201570566,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201681247,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201449199,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201537981,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201544407,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201537766,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201449236,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201449244,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201449269,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201572699,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201449181,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543192,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201586431,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201689365,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201708576,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543030,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201544942,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201544967,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201664843,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201691005,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201545616,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201544329,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201591733,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201681558,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201683631,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201690994,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201542722,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543150,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543247,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543262,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543270,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543375,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201571345,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201576091,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201577323,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201618472,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201625001,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201625482,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201592464,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201477326,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201710414,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201650014,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201650300,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201834921,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201603568,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201615322,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201653788,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201449307,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201506725,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201717460,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201542800,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201651360,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201482202,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201664780,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201681412,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201544025,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201544033,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201483317,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201582751,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201542755,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543851,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543998,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201575081,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201543603,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201643125,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201651299,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201709503,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201709793,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201709806,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201709814,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201710194,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201712331,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201712349,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201643109,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201831488,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
234201831496,SUCCESS,Sukses: Data berhasil dikirimkan ke BPS!
